,Origin,Destination,COO_COD,dcode,ocode,COO_total,Pct
<<<<<<< HEAD
7096,Somalia,Jordan,4141,JOR,SOM,10030780,0.0004128293113795737
7097,Somalia,Spain,3027,ESP,SOM,10030780,0.00030177114840520874
7098,Somalia,Indonesia,2987,IDN,SOM,10030780,0.0002977834226251598
7099,Somalia,Sudan,2914,SDN,SOM,10030780,0.0002905058230765703
7100,Somalia,Angola,1913,AGO,SOM,10030780,0.00019071298543084386
7101,Somalia,Tunisia,1718,TUN,SOM,10030780,0.00017127282225310494
7102,Somalia,Thailand,1266,THA,SOM,10030780,0.00012621152093855113
7103,Somalia,Greece,1250,GRC,SOM,10030780,0.00012461643062653153
7104,Somalia,Slovakia,1085,SVK,SOM,10030780,0.00010816706178382938
7105,Somalia,Bulgaria,1016,BGR,SOM,10030780,0.00010128823481324483
7106,Somalia,Australia,968,AUS,SOM,10030780,9.650296387718603e-05
7107,Somalia,Mozambique,897,MOZ,SOM,10030780,8.942475061759903e-05
7108,Somalia,Ukraine,848,UKR,SOM,10030780,8.453978653703899e-05
7109,Somalia,Romania,737,ROU,SOM,10030780,7.347384749740299e-05
7110,Somalia,China,606,CHN,SOM,10030780,6.0414045567742486e-05
7111,Somalia,Poland,599,POL,SOM,10030780,5.971619355623391e-05
7112,Somalia,Swaziland,594,SWZ,SOM,10030780,5.921772783372779e-05
7113,Somalia,Nepal,520,NPL,SOM,10030780,5.184043514063712e-05
7114,Somalia,Malawi,488,MWI,SOM,10030780,4.865025451659791e-05
7115,Somalia,New Zealand,481,NZL,SOM,10030780,4.7952402505089335e-05
7116,Somalia,Brazil,441,BRA,SOM,10030780,4.3964676725040325e-05
7117,Somalia,Portugal,382,PRT,SOM,10030780,3.8082781199468035e-05
7118,Somalia,Cyprus,336,CYP,SOM,10030780,3.3496896552411676e-05
7119,Somalia,Ghana,314,GHA,SOM,10030780,3.1303647373384725e-05
7120,Somalia,"China, Hong Kong SAR",305,HKG,SOM,10030780,3.0406409072873696e-05
7121,Somalia,Lebanon,269,LBN,SOM,10030780,2.6817455870829588e-05
7122,Somalia,Czech Rep.,253,CZE,SOM,10030780,2.5222365558809982e-05
7123,Somalia,Slovenia,252,SVN,SOM,10030780,2.5122672414308757e-05
7124,Somalia,Lithuania,242,LTU,SOM,10030780,2.4125740969296506e-05
7125,Somalia,Dem. Rep. of the Congo,230,COD,SOM,10030780,2.2929423235281803e-05
7126,Somalia,Zimbabwe,220,ZWE,SOM,10030780,2.1932491790269552e-05
7127,Somalia,Nauru,219,NRU,SOM,10030780,2.1832798645768324e-05
7128,Somalia,Liechtenstein,202,LIE,SOM,10030780,2.0138015189247496e-05
7129,Somalia,United Arab Emirates,197,ARE,SOM,10030780,1.963954946674137e-05
7130,Somalia,Saudi Arabia,187,SAU,SOM,10030780,1.864261802172912e-05
7131,Somalia,Luxembourg,179,LUX,SOM,10030780,1.7845072865719317e-05
7132,Somalia,Burundi,160,BDI,SOM,10030780,1.5950903120196037e-05
7133,Somalia,Nigeria,134,NGA,SOM,10030780,1.335888136316418e-05
7134,Somalia,Costa Rica,112,CRI,SOM,10030780,1.1165632184137225e-05
7135,Somalia,Bangladesh,101,BGD,SOM,10030780,1.0069007594623748e-05
7136,Somalia,Colombia,101,COL,SOM,10030780,1.0069007594623748e-05
7137,Somalia,Niger,101,NER,SOM,10030780,1.0069007594623748e-05
7138,Somalia,Philippines,96,PHL,SOM,10030780,9.570541872117623e-06
7139,Somalia,Chad,84,TCD,SOM,10030780,8.374224138102919e-06
7140,Somalia,Latvia,77,LVA,SOM,10030780,7.676372126594342e-06
7141,Somalia,Croatia,76,HRV,SOM,10030780,7.576678982093118e-06
7142,Somalia,Papua New Guinea,70,PNG,SOM,10030780,6.978520115085766e-06
7143,Somalia,Ecuador,68,ECU,SOM,10030780,6.7791338260833156e-06
7144,Somalia,Qatar,61,QAT,SOM,10030780,6.081281814574739e-06
7145,Somalia,Namibia,52,NAM,SOM,10030780,5.184043514063712e-06
7146,Somalia,Russian Federation,52,RUS,SOM,10030780,5.184043514063712e-06
7147,Somalia,Cambodia,51,KHM,SOM,10030780,5.0843503695624865e-06
7148,Somalia,Rwanda,51,RWA,SOM,10030780,5.0843503695624865e-06
7149,Somalia,Argentina,50,ARG,SOM,10030780,4.984657225061262e-06
7150,Somalia,Iceland,47,ISL,SOM,10030780,4.685577791557586e-06
7151,Somalia,Gabon,38,GAB,SOM,10030780,3.788339491046559e-06
7152,Somalia,Gambia,37,GMB,SOM,10030780,3.6886463465453333e-06
7153,Somalia,Algeria,31,DZA,SOM,10030780,3.0904874795379823e-06
7154,Somalia,Guinea,31,GIN,SOM,10030780,3.0904874795379823e-06
7155,Somalia,Japan,31,JPN,SOM,10030780,3.0904874795379823e-06
7156,Somalia,Uruguay,30,URY,SOM,10030780,2.9907943350367567e-06
7157,Somalia,Rep. of Korea,27,KOR,SOM,10030780,2.691714901533081e-06
7158,Somalia,Estonia,25,EST,SOM,10030780,2.492328612530631e-06
7159,Somalia,Morocco,25,MAR,SOM,10030780,2.492328612530631e-06
7160,Somalia,Mauritania,22,MRT,SOM,10030780,2.193249179026955e-06
7161,Somalia,Peru,20,PER,SOM,10030780,1.9938628900245046e-06
7162,Somalia,Senegal,20,SEN,SOM,10030780,1.9938628900245046e-06
7163,Somalia,Benin,17,BEN,SOM,10030780,1.6947834565208289e-06
7164,Somalia,Chile,16,CHL,SOM,10030780,1.5950903120196037e-06
7165,Somalia,Togo,13,TGO,SOM,10030780,1.296010878515928e-06
7166,Somalia,Liberia,12,LBR,SOM,10030780,1.1963177340147028e-06
7167,Somalia,Mexico,12,MEX,SOM,10030780,1.1963177340147028e-06
7168,Somalia,Kazakhstan,10,KAZ,SOM,10030780,9.969314450122523e-07
7169,Somalia,Panama,10,PAN,SOM,10030780,9.969314450122523e-07
7170,Somalia,Serbia and Kosovo (S/RES/1244 (1999)),10,SRB,SOM,10030780,9.969314450122523e-07
7171,Somalia,Trinidad and Tobago,10,TTO,SOM,10030780,9.969314450122523e-07
7172,Somalia,Central African Rep.,8,CAF,SOM,10030780,7.975451560098019e-07
7173,Somalia,Iraq,8,IRQ,SOM,10030780,7.975451560098019e-07
7174,Somalia,Nicaragua,8,NIC,SOM,10030780,7.975451560098019e-07
7175,Somalia,Rep. of Moldova,7,MDA,SOM,10030780,6.978520115085766e-07
7176,Somalia,Fiji,6,FJI,SOM,10030780,5.981588670073514e-07
7177,Somalia,South Sudan,6,SSD,SOM,10030780,5.981588670073514e-07
7178,Somalia,Cuba,4,CUB,SOM,10030780,3.9877257800490093e-07
7179,Somalia,Belarus,3,BLR,SOM,10030780,2.990794335036757e-07
7180,Somalia,Sri Lanka,3,LKA,SOM,10030780,2.990794335036757e-07
7181,Somalia,Cameroon,2,CMR,SOM,10030780,1.9938628900245047e-07
7182,Somalia,Bosnia and Herzegovina,1,BIH,SOM,10030780,9.969314450122523e-08
7183,Somalia,Israel,1,ISR,SOM,10030780,9.969314450122523e-08
7184,Somalia,Madagascar,1,MDG,SOM,10030780,9.969314450122523e-08
7185,Somalia,Albania,0,ALB,SOM,10030780,0.0
7186,Somalia,Azerbaijan,0,AZE,SOM,10030780,0.0
7187,Somalia,Bahrain,0,BHR,SOM,10030780,0.0
7188,Somalia,Congo,0,COG,SOM,10030780,0.0
7189,Somalia,CÌ«te d'Ivoire,0,CIV,SOM,10030780,0.0
7190,Somalia,Georgia,0,GEO,SOM,10030780,0.0
7191,Somalia,Kyrgyzstan,0,KGZ,SOM,10030780,0.0
7192,Somalia,Montenegro,0,MNE,SOM,10030780,0.0
7193,Somalia,Somalia,0,SOM,SOM,10030780,0.0
7194,Somalia,The former Yugoslav Republic of Macedonia,0,MKD,SOM,10030780,0.0
7195,Somalia,Venezuela (Bolivarian Republic of),0,VEN,SOM,10030780,0.0
7196,South Africa,United Kingdom,1137,GBR,ZAF,4733,0.24022818508345659
7197,South Africa,United States of America,956,USA,ZAF,4733,0.201986055356011
7198,South Africa,Germany,694,DEU,ZAF,4733,0.14663004436932178
7199,South Africa,Ireland,507,IRL,ZAF,4733,0.10712021973378406
7200,South Africa,Canada,465,CAN,ZAF,4733,0.09824635537713923
7201,South Africa,Australia,313,AUS,ZAF,4733,0.06613141770547222
7202,South Africa,France,231,FRA,ZAF,4733,0.048806253961546586
7203,South Africa,Switzerland,67,CHE,ZAF,4733,0.01415592647369533
7204,South Africa,New Zealand,47,NZL,ZAF,4733,0.009930276780054934
7205,South Africa,Zambia,45,ZMB,ZAF,4733,0.009507711810690893
7206,South Africa,Brazil,37,BRA,ZAF,4733,0.007817451933234736
7207,South Africa,Austria,34,AUT,ZAF,4733,0.007183604479188675
7208,South Africa,Czech Rep.,30,CZE,ZAF,4733,0.006338474540460596
7209,South Africa,Argentina,27,ARG,ZAF,4733,0.005704627086414536
7210,South Africa,Netherlands,26,NLD,ZAF,4733,0.005493344601732516
7211,South Africa,Belgium,22,BEL,ZAF,4733,0.004648214663004437
7212,South Africa,Italy,22,ITA,ZAF,4733,0.004648214663004437
7213,South Africa,Angola,16,AGO,ZAF,4733,0.003380519754912318
7214,South Africa,Mexico,8,MEX,ZAF,4733,0.001690259877456159
7215,South Africa,Kenya,7,KEN,ZAF,4733,0.001478977392774139
7216,South Africa,Peru,7,PER,ZAF,4733,0.001478977392774139
7217,South Africa,Romania,6,ROU,ZAF,4733,0.001267694908092119
7218,South Africa,Sweden,6,SWE,ZAF,4733,0.001267694908092119
7219,South Africa,Zimbabwe,4,ZWE,ZAF,4733,0.0008451299387280794
7220,South Africa,Costa Rica,3,CRI,ZAF,4733,0.0006338474540460595
7221,South Africa,Israel,3,ISR,ZAF,4733,0.0006338474540460595
7222,South Africa,Rep. of Korea,3,KOR,ZAF,4733,0.0006338474540460595
7223,South Africa,Ecuador,2,ECU,ZAF,4733,0.0004225649693640397
7224,South Africa,Portugal,2,PRT,ZAF,4733,0.0004225649693640397
7225,South Africa,Swaziland,2,SWZ,ZAF,4733,0.0004225649693640397
7226,South Africa,Syrian Arab Rep.,2,SYR,ZAF,4733,0.0004225649693640397
7227,South Africa,Botswana,1,BWA,ZAF,4733,0.00021128248468201986
7228,South Africa,Malawi,1,MWI,ZAF,4733,0.00021128248468201986
7229,South Africa,Armenia,0,ARM,ZAF,4733,0.0
7230,South Africa,Bulgaria,0,BGR,ZAF,4733,0.0
7231,South Africa,Cameroon,0,CMR,ZAF,4733,0.0
7232,South Africa,China,0,CHN,ZAF,4733,0.0
7233,South Africa,"China, Hong Kong SAR",0,HKG,ZAF,4733,0.0
7234,South Africa,Cyprus,0,CYP,ZAF,4733,0.0
7235,South Africa,Egypt,0,EGY,ZAF,4733,0.0
7236,South Africa,Finland,0,FIN,ZAF,4733,0.0
7237,South Africa,Greece,0,GRC,ZAF,4733,0.0
7238,South Africa,Hungary,0,HUN,ZAF,4733,0.0
7239,South Africa,Japan,0,JPN,ZAF,4733,0.0
7240,South Africa,Jordan,0,JOR,ZAF,4733,0.0
7241,South Africa,Liberia,0,LBR,ZAF,4733,0.0
7242,South Africa,Montenegro,0,MNE,ZAF,4733,0.0
7243,South Africa,Norway,0,NOR,ZAF,4733,0.0
7244,South Africa,Philippines,0,PHL,ZAF,4733,0.0
7245,South Africa,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,ZAF,4733,0.0
7246,South Africa,Spain,0,ESP,ZAF,4733,0.0
7247,South Africa,Thailand,0,THA,ZAF,4733,0.0
7248,South Africa,Turkey,0,TUR,ZAF,4733,0.0
7249,South Sudan,Uganda,2066476,UGA,SSD,5472996,0.37757674224501536
7250,South Sudan,Ethiopia,1423667,ETH,SSD,5472996,0.2601257154216813
7251,South Sudan,Sudan,1379738,SDN,SSD,5472996,0.25209921585910167
7252,South Sudan,Kenya,420252,KEN,SSD,5472996,0.0767864621132557
7253,South Sudan,Dem. Rep. of the Congo,163029,COD,SSD,5472996,0.029787889485027943
7254,South Sudan,Egypt,10484,EGY,SSD,5472996,0.001915587002073453
7255,South Sudan,Central African Rep.,7001,CAF,SSD,5472996,0.0012791896796562614
7256,South Sudan,Israel,686,ISR,SSD,5472996,0.00012534268250881235
7257,South Sudan,Syrian Arab Rep.,411,SYR,SSD,5472996,7.509598033691235e-05
7258,South Sudan,Italy,349,ITA,SSD,5472996,6.376763293815672e-05
7259,South Sudan,Lebanon,162,LBN,SSD,5472996,2.9599875461264727e-05
7260,South Sudan,Germany,124,DEU,SSD,5472996,2.265669479751127e-05
7261,South Sudan,United Kingdom,89,GBR,SSD,5472996,1.626165997563309e-05
7262,South Sudan,Malta,88,MLT,SSD,5472996,1.6078944695008e-05
7263,South Sudan,Eritrea,83,ERI,SSD,5472996,1.5165368291882546e-05
7264,South Sudan,Cameroon,52,CMR,SSD,5472996,9.501194592504727e-06
7265,South Sudan,France,39,FRA,SSD,5472996,7.125895944378545e-06
7266,South Sudan,Jordan,35,JOR,SSD,5472996,6.3950348218781815e-06
7267,South Sudan,Norway,28,NOR,SSD,5472996,5.116027857502545e-06
7268,South Sudan,United States of America,27,USA,SSD,5472996,4.933312576877455e-06
7269,South Sudan,Austria,20,AUT,SSD,5472996,3.654305612501818e-06
7270,South Sudan,Greece,20,GRC,SSD,5472996,3.654305612501818e-06
7271,South Sudan,Canada,19,CAN,SSD,5472996,3.471590331876727e-06
7272,South Sudan,Chad,14,TCD,SSD,5472996,2.5580139287512725e-06
7273,South Sudan,Switzerland,14,CHE,SSD,5472996,2.5580139287512725e-06
7274,South Sudan,Australia,13,AUS,SSD,5472996,2.3752986481261818e-06
7275,South Sudan,Finland,13,FIN,SSD,5472996,2.3752986481261818e-06
7276,South Sudan,Ghana,10,GHA,SSD,5472996,1.827152806250909e-06
7277,South Sudan,India,8,IND,SSD,5472996,1.4617222450007272e-06
7278,South Sudan,Malaysia,8,MYS,SSD,5472996,1.4617222450007272e-06
7279,South Sudan,Namibia,7,NAM,SSD,5472996,1.2790069643756363e-06
7280,South Sudan,Turkey,7,TUR,SSD,5472996,1.2790069643756363e-06
7281,South Sudan,Belgium,4,BEL,SSD,5472996,7.308611225003636e-07
7282,South Sudan,Botswana,4,BWA,SSD,5472996,7.308611225003636e-07
7283,South Sudan,Burundi,3,BDI,SSD,5472996,5.481458418752727e-07
7284,South Sudan,Iraq,2,IRQ,SSD,5472996,3.654305612501818e-07
7285,South Sudan,Liberia,2,LBR,SSD,5472996,3.654305612501818e-07
7286,South Sudan,Malawi,2,MWI,SSD,5472996,3.654305612501818e-07
7287,South Sudan,Serbia and Kosovo (S/RES/1244 (1999)),2,SRB,SSD,5472996,3.654305612501818e-07
7288,South Sudan,CÌ«te d'Ivoire,1,CIV,SSD,5472996,1.827152806250909e-07
7289,South Sudan,Sweden,1,SWE,SSD,5472996,1.827152806250909e-07
7290,South Sudan,Tunisia,1,TUN,SSD,5472996,1.827152806250909e-07
7291,South Sudan,Ukraine,1,UKR,SSD,5472996,1.827152806250909e-07
7292,South Sudan,Azerbaijan,0,AZE,SSD,5472996,0.0
7293,South Sudan,Bulgaria,0,BGR,SSD,5472996,0.0
7294,South Sudan,China,0,CHN,SSD,5472996,0.0
7295,South Sudan,"China, Hong Kong SAR",0,HKG,SSD,5472996,0.0
7296,South Sudan,Congo,0,COG,SSD,5472996,0.0
7297,South Sudan,Djibouti,0,DJI,SSD,5472996,0.0
7298,South Sudan,Gabon,0,GAB,SSD,5472996,0.0
7299,South Sudan,Hungary,0,HUN,SSD,5472996,0.0
7300,South Sudan,Iceland,0,ISL,SSD,5472996,0.0
7301,South Sudan,Ireland,0,IRL,SSD,5472996,0.0
7302,South Sudan,Kuwait,0,KWT,SSD,5472996,0.0
7303,South Sudan,Libya,0,LBY,SSD,5472996,0.0
7304,South Sudan,Luxembourg,0,LUX,SSD,5472996,0.0
7305,South Sudan,Mauritania,0,MRT,SSD,5472996,0.0
7306,South Sudan,Morocco,0,MAR,SSD,5472996,0.0
7307,South Sudan,Mozambique,0,MOZ,SSD,5472996,0.0
7308,South Sudan,Netherlands,0,NLD,SSD,5472996,0.0
7309,South Sudan,Niger,0,NER,SSD,5472996,0.0
7310,South Sudan,Rep. of Korea,0,KOR,SSD,5472996,0.0
7311,South Sudan,Romania,0,ROU,SSD,5472996,0.0
7312,South Sudan,Rwanda,0,RWA,SSD,5472996,0.0
7313,South Sudan,South Sudan,0,SSD,SSD,5472996,0.0
7314,South Sudan,Spain,0,ESP,SSD,5472996,0.0
7315,Spain,Canada,151,CAN,ESP,483,0.31262939958592134
7316,Spain,Germany,124,DEU,ESP,483,0.2567287784679089
7317,Spain,United States of America,115,USA,ESP,483,0.23809523809523808
7318,Spain,Belgium,28,BEL,ESP,483,0.057971014492753624
7319,Spain,Ecuador,27,ECU,ESP,483,0.055900621118012424
7320,Spain,Switzerland,19,CHE,ESP,483,0.039337474120082816
7321,Spain,Netherlands,8,NLD,ESP,483,0.016563146997929608
7322,Spain,Sweden,7,SWE,ESP,483,0.014492753623188406
7323,Spain,France,3,FRA,ESP,483,0.006211180124223602
7324,Spain,Venezuela (Bolivarian Republic of),1,VEN,ESP,483,0.002070393374741201
7325,Spain,Argentina,0,ARG,ESP,483,0.0
7326,Spain,Australia,0,AUS,ESP,483,0.0
7327,Spain,Benin,0,BEN,ESP,483,0.0
7328,Spain,Brazil,0,BRA,ESP,483,0.0
7329,Spain,Chile,0,CHL,ESP,483,0.0
7330,Spain,Colombia,0,COL,ESP,483,0.0
7331,Spain,Costa Rica,0,CRI,ESP,483,0.0
7332,Spain,Denmark,0,DNK,ESP,483,0.0
7333,Spain,Finland,0,FIN,ESP,483,0.0
7334,Spain,Greece,0,GRC,ESP,483,0.0
7335,Spain,Israel,0,ISR,ESP,483,0.0
7336,Spain,Norway,0,NOR,ESP,483,0.0
7337,Spain,Panama,0,PAN,ESP,483,0.0
7338,Spain,Peru,0,PER,ESP,483,0.0
7339,Spain,Portugal,0,PRT,ESP,483,0.0
7340,Spain,United Kingdom,0,GBR,ESP,483,0.0
7341,Spain,Uruguay,0,URY,ESP,483,0.0
7342,Sri Lanka,India,744361,IND,LKA,1428475,0.5210878734314566
7343,Sri Lanka,France,243332,FRA,LKA,1428475,0.1703438982131294
7344,Sri Lanka,Canada,147431,CAN,LKA,1428475,0.10320866658499449
7345,Sri Lanka,Germany,80418,DEU,LKA,1428475,0.05629640000700047
7346,Sri Lanka,United Kingdom,68914,GBR,LKA,1428475,0.048243056406307425
7347,Sri Lanka,Switzerland,39817,CHE,LKA,1428475,0.027873781480249916
7348,Sri Lanka,Australia,32412,AUS,LKA,1428475,0.022689931570381
7349,Sri Lanka,Malaysia,17276,MYS,LKA,1428475,0.012094016346103362
7350,Sri Lanka,United States of America,15577,USA,LKA,1428475,0.010904636062934249
7351,Sri Lanka,Italy,8491,ITA,LKA,1428475,0.0059441012268328115
7352,Sri Lanka,Netherlands,7581,NLD,LKA,1428475,0.005307058226430284
7353,Sri Lanka,Norway,4078,NOR,LKA,1428475,0.0028547926985071494
7354,Sri Lanka,Belgium,2869,BEL,LKA,1428475,0.0020084355694009346
7355,Sri Lanka,Indonesia,2558,IDN,LKA,1428475,0.001790720873658972
7356,Sri Lanka,Thailand,2528,THA,LKA,1428475,0.0017697194560632843
7357,Sri Lanka,New Zealand,1527,NZL,LKA,1428475,0.0010689721556205044
7358,Sri Lanka,Denmark,1408,DNK,LKA,1428475,0.0009856665324909431
7359,Sri Lanka,Finland,1112,FIN,LKA,1428475,0.0007784525455468244
7360,Sri Lanka,Spain,664,ESP,LKA,1428475,0.00046483137611788794
7361,Sri Lanka,Poland,548,POL,LKA,1428475,0.00038362589474789547
7362,Sri Lanka,Sweden,492,SWE,LKA,1428475,0.00034442324856927845
7363,Sri Lanka,Argentina,393,ARG,LKA,1428475,0.000275118570503509
7364,Sri Lanka,Austria,389,AUT,LKA,1428475,0.00027231838149075063
7365,Sri Lanka,Japan,320,JPN,LKA,1428475,0.0002240151210206689
7366,Sri Lanka,Greece,292,GRC,LKA,1428475,0.00020441379793136036
7367,Sri Lanka,"China, Hong Kong SAR",283,HKG,LKA,1428475,0.00019811337265265405
7368,Sri Lanka,Ireland,265,IRL,LKA,1428475,0.00018551252209524142
7369,Sri Lanka,Portugal,258,PRT,LKA,1428475,0.0001806121913229143
7370,Sri Lanka,Mexico,246,MEX,LKA,1428475,0.00017221162428463922
7371,Sri Lanka,Cyprus,196,CYP,LKA,1428475,0.0001372092616251597
7372,Sri Lanka,Turkey,181,TUR,LKA,1428475,0.00012670855282731583
7373,Sri Lanka,Czech Rep.,149,CZE,LKA,1428475,0.00010430704072524895
7374,Sri Lanka,Hungary,146,HUN,LKA,1428475,0.00010220689896568018
7375,Sri Lanka,Ecuador,132,ECU,LKA,1428475,9.240623742102592e-05
7376,Sri Lanka,Philippines,132,PHL,LKA,1428475,9.240623742102592e-05
7377,Sri Lanka,Nepal,120,NPL,LKA,1428475,8.400567038275084e-05
7378,Sri Lanka,Malta,115,MLT,LKA,1428475,8.050543411680288e-05
7379,Sri Lanka,Nauru,111,NRU,LKA,1428475,7.770524510404453e-05
7380,Sri Lanka,Brazil,104,BRA,LKA,1428475,7.28049143317174e-05
7381,Sri Lanka,Swaziland,96,SWZ,LKA,1428475,6.720453630620066e-05
7382,Sri Lanka,Nigeria,95,NGA,LKA,1428475,6.650448905301107e-05
7383,Sri Lanka,Kenya,90,KEN,LKA,1428475,6.300425278706313e-05
7384,Sri Lanka,Ukraine,81,UKR,LKA,1428475,5.6703827508356816e-05
7385,Sri Lanka,Estonia,78,EST,LKA,1428475,5.460368574878804e-05
7386,Sri Lanka,Lithuania,72,LTU,LKA,1428475,5.04034022296505e-05
7387,Sri Lanka,Cambodia,53,KHM,LKA,1428475,3.7102504419048284e-05
7388,Sri Lanka,United Arab Emirates,51,ARE,LKA,1428475,3.570240991266911e-05
7389,Sri Lanka,South Africa,50,ZAF,LKA,1428475,3.5002362659479515e-05
7390,Sri Lanka,Chile,46,CHL,LKA,1428475,3.2202173646721155e-05
7391,Sri Lanka,Lebanon,46,LBN,LKA,1428475,3.2202173646721155e-05
7392,Sri Lanka,Rep. of Korea,43,KOR,LKA,1428475,3.0102031887152384e-05
7393,Sri Lanka,Guinea,42,GIN,LKA,1428475,2.9401984633962792e-05
7394,Sri Lanka,Iceland,42,ISL,LKA,1428475,2.9401984633962792e-05
7395,Sri Lanka,Papua New Guinea,38,PNG,LKA,1428475,2.6601795621204432e-05
7396,Sri Lanka,Jordan,32,JOR,LKA,1428475,2.240151210206689e-05
7397,Sri Lanka,Benin,30,BEN,LKA,1428475,2.100141759568771e-05
7398,Sri Lanka,Togo,27,TGO,LKA,1428475,1.8901275836118938e-05
7399,Sri Lanka,Bulgaria,26,BGR,LKA,1428475,1.820122858292935e-05
7400,Sri Lanka,Latvia,17,LVA,LKA,1428475,1.1900803304223035e-05
7401,Sri Lanka,Colombia,16,COL,LKA,1428475,1.1200756051033445e-05
7402,Sri Lanka,Egypt,16,EGY,LKA,1428475,1.1200756051033445e-05
7403,Sri Lanka,Romania,16,ROU,LKA,1428475,1.1200756051033445e-05
7404,Sri Lanka,Bangladesh,13,BGD,LKA,1428475,9.100614291464675e-06
7405,Sri Lanka,Luxembourg,13,LUX,LKA,1428475,9.100614291464675e-06
7406,Sri Lanka,Saint Lucia,12,LCA,LKA,1428475,8.400567038275083e-06
7407,Sri Lanka,Russian Federation,11,RUS,LKA,1428475,7.700519785085493e-06
7408,Sri Lanka,Trinidad and Tobago,10,TTO,LKA,1428475,7.000472531895903e-06
7409,Sri Lanka,CÌ«te d'Ivoire,9,CIV,LKA,1428475,6.300425278706312e-06
7410,Sri Lanka,Vanuatu,9,VUT,LKA,1428475,6.300425278706312e-06
7411,Sri Lanka,Bosnia and Herzegovina,6,BIH,LKA,1428475,4.2002835191375415e-06
7412,Sri Lanka,British Virgin Islands,6,VGB,LKA,1428475,4.2002835191375415e-06
7413,Sri Lanka,Slovenia,6,SVN,LKA,1428475,4.2002835191375415e-06
7414,Sri Lanka,Bolivia (Plurinational State of),5,BOL,LKA,1428475,3.5002362659479515e-06
7415,Sri Lanka,Congo,5,COG,LKA,1428475,3.5002362659479515e-06
7416,Sri Lanka,Georgia,5,GEO,LKA,1428475,3.5002362659479515e-06
7417,Sri Lanka,Kuwait,5,KWT,LKA,1428475,3.5002362659479515e-06
7418,Sri Lanka,Mali,5,MLI,LKA,1428475,3.5002362659479515e-06
7419,Sri Lanka,Morocco,5,MAR,LKA,1428475,3.5002362659479515e-06
7420,Sri Lanka,Haiti,3,HTI,LKA,1428475,2.1001417595687708e-06
7421,Sri Lanka,Samoa,3,WSM,LKA,1428475,2.1001417595687708e-06
7422,Sri Lanka,Tajikistan,3,TJK,LKA,1428475,2.1001417595687708e-06
7423,Sri Lanka,Belarus,2,BLR,LKA,1428475,1.4000945063791806e-06
7424,Sri Lanka,Costa Rica,2,CRI,LKA,1428475,1.4000945063791806e-06
7425,Sri Lanka,El Salvador,2,SLV,LKA,1428475,1.4000945063791806e-06
7426,Sri Lanka,Paraguay,2,PRY,LKA,1428475,1.4000945063791806e-06
7427,Sri Lanka,Singapore,2,SGP,LKA,1428475,1.4000945063791806e-06
7428,Sri Lanka,Ghana,1,GHA,LKA,1428475,7.000472531895903e-07
7429,Sri Lanka,Somalia,1,SOM,LKA,1428475,7.000472531895903e-07
7430,Sri Lanka,Antigua and Barbuda,0,ATG,LKA,1428475,0.0
7431,Sri Lanka,Azerbaijan,0,AZE,LKA,1428475,0.0
7432,Sri Lanka,Burkina Faso,0,BFA,LKA,1428475,0.0
7433,Sri Lanka,China,0,CHN,LKA,1428475,0.0
7434,Sri Lanka,Croatia,0,HRV,LKA,1428475,0.0
7435,Sri Lanka,Dominican Rep.,0,DOM,LKA,1428475,0.0
7436,Sri Lanka,Israel,0,ISR,LKA,1428475,0.0
7437,Sri Lanka,Pakistan,0,PAK,LKA,1428475,0.0
7438,Sri Lanka,Panama,0,PAN,LKA,1428475,0.0
7439,Sri Lanka,Peru,0,PER,LKA,1428475,0.0
7440,Sri Lanka,Rep. of Moldova,0,MDA,LKA,1428475,0.0
7441,Sri Lanka,Senegal,0,SEN,LKA,1428475,0.0
7442,Sri Lanka,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,LKA,1428475,0.0
7443,Sri Lanka,Sri Lanka,0,LKA,LKA,1428475,0.0
7444,Sri Lanka,Syrian Arab Rep.,0,SYR,LKA,1428475,0.0
7445,Sri Lanka,Tunisia,0,TUN,LKA,1428475,0.0
7446,Stateless,Sweden,102256,SWE,,285522,0.3581370262186451
7447,Stateless,Germany,48955,DEU,,285522,0.1714578911607512
7448,Stateless,Norway,25048,NOR,,285522,0.08772704029812063
7449,Stateless,Netherlands,21747,NLD,,285522,0.07616575955618131
7450,Stateless,Canada,15651,CAN,,285522,0.05481539075798012
7451,Stateless,Australia,12785,AUS,,285522,0.0447776353485896
7452,Stateless,Austria,11527,AUT,,285522,0.040371670134000184
7453,Stateless,United States of America,10830,USA,,285522,0.037930527244835775
7454,Stateless,Denmark,10373,DNK,,285522,0.03632995005638795
7455,Stateless,United Kingdom,9810,GBR,,285522,0.0343581230167903
7456,Stateless,Bulgaria,5216,BGR,,285522,0.018268294562240387
7457,Stateless,Switzerland,2027,CHE,,285522,0.007099277813968801
7458,Stateless,Finland,1591,FIN,,285522,0.005572250124333677
7459,Stateless,Czech Rep.,1381,CZE,,285522,0.004836755136206667
7460,Stateless,Spain,1049,ESP,,285522,0.003673972583548728
7461,Stateless,Greece,727,GRC,,285522,0.0025462136017539803
7462,Stateless,Hungary,549,HUN,,285522,0.0019227940403891818
7463,Stateless,Turkey,513,TUR,,285522,0.0017967091852816946
7464,Stateless,Poland,486,POL,,285522,0.001702145543951079
