,Origin,Destination,COO_COD,dcode,ocode,COO_total,Pct
5607,Sri Lanka,Sweden,39,SWE,LKA,18904,0.002063055438002539
5608,Sri Lanka,Nauru,28,NRU,LKA,18904,0.0014811680067710537
5609,Sri Lanka,Netherlands,23,NLD,LKA,18904,0.0012166737198476513
5610,Sri Lanka,Denmark,21,DNK,LKA,18904,0.0011108760050782902
5611,Sri Lanka,Finland,19,FIN,LKA,18904,0.0010050782903089294
5612,Sri Lanka,Brazil,17,BRA,LKA,18904,0.0008992805755395684
5613,Sri Lanka,New Zealand,16,NZL,LKA,18904,0.0008463817181548879
5614,Sri Lanka,Ireland,13,IRL,LKA,18904,0.0006876851460008463
5615,Sri Lanka,Lithuania,13,LTU,LKA,18904,0.0006876851460008463
5616,Sri Lanka,Norway,13,NOR,LKA,18904,0.0006876851460008463
5617,Sri Lanka,Mexico,10,MEX,LKA,18904,0.0005289885738468049
5618,Sri Lanka,Jordan,9,JOR,LKA,18904,0.0004760897164621244
5619,Sri Lanka,Peru,7,PER,LKA,18904,0.0003702920016927634
5620,Sri Lanka,Romania,7,ROU,LKA,18904,0.0003702920016927634
5621,Sri Lanka,Ecuador,6,ECU,LKA,18904,0.00031739314430808297
5622,Sri Lanka,Kuwait,6,KWT,LKA,18904,0.00031739314430808297
5623,Sri Lanka,Togo,6,TGO,LKA,18904,0.00031739314430808297
5624,Sri Lanka,Turkey,6,TUR,LKA,18904,0.00031739314430808297
5625,Sri Lanka,Antigua and Barbuda,0,ATG,LKA,18904,0.0
5626,Sri Lanka,Argentina,0,ARG,LKA,18904,0.0
5627,Sri Lanka,Azerbaijan,0,AZE,LKA,18904,0.0
5628,Sri Lanka,Benin,0,BEN,LKA,18904,0.0
5629,Sri Lanka,Bolivia (Plurinational State of),0,BOL,LKA,18904,0.0
5630,Sri Lanka,British Virgin Islands,0,VGB,LKA,18904,0.0
5631,Sri Lanka,Bulgaria,0,BGR,LKA,18904,0.0
5632,Sri Lanka,Cambodia,0,KHM,LKA,18904,0.0
5633,Sri Lanka,Chile,0,CHL,LKA,18904,0.0
5634,Sri Lanka,China,0,CHN,LKA,18904,0.0
5635,Sri Lanka,"China, Hong Kong SAR",0,HKG,LKA,18904,0.0
5636,Sri Lanka,Colombia,0,COL,LKA,18904,0.0
5637,Sri Lanka,Costa Rica,0,CRI,LKA,18904,0.0
5638,Sri Lanka,Croatia,0,HRV,LKA,18904,0.0
5639,Sri Lanka,Czech Rep.,0,CZE,LKA,18904,0.0
5640,Sri Lanka,CÌ«te d'Ivoire,0,CIV,LKA,18904,0.0
5641,Sri Lanka,Dominican Rep.,0,DOM,LKA,18904,0.0
5642,Sri Lanka,Egypt,0,EGY,LKA,18904,0.0
5643,Sri Lanka,Estonia,0,EST,LKA,18904,0.0
5644,Sri Lanka,Georgia,0,GEO,LKA,18904,0.0
5645,Sri Lanka,Guinea,0,GIN,LKA,18904,0.0
5646,Sri Lanka,Haiti,0,HTI,LKA,18904,0.0
5647,Sri Lanka,Hungary,0,HUN,LKA,18904,0.0
5648,Sri Lanka,Iceland,0,ISL,LKA,18904,0.0
5649,Sri Lanka,India,0,IND,LKA,18904,0.0
5650,Sri Lanka,Kenya,0,KEN,LKA,18904,0.0
5651,Sri Lanka,Latvia,0,LVA,LKA,18904,0.0
5652,Sri Lanka,Lebanon,0,LBN,LKA,18904,0.0
5653,Sri Lanka,Luxembourg,0,LUX,LKA,18904,0.0
5654,Sri Lanka,Malta,0,MLT,LKA,18904,0.0
5655,Sri Lanka,Nepal,0,NPL,LKA,18904,0.0
5656,Sri Lanka,Nigeria,0,NGA,LKA,18904,0.0
5657,Sri Lanka,Pakistan,0,PAK,LKA,18904,0.0
5658,Sri Lanka,Panama,0,PAN,LKA,18904,0.0
5659,Sri Lanka,Papua New Guinea,0,PNG,LKA,18904,0.0
5660,Sri Lanka,Paraguay,0,PRY,LKA,18904,0.0
5661,Sri Lanka,Philippines,0,PHL,LKA,18904,0.0
5662,Sri Lanka,Poland,0,POL,LKA,18904,0.0
5663,Sri Lanka,Portugal,0,PRT,LKA,18904,0.0
5664,Sri Lanka,Saint Lucia,0,LCA,LKA,18904,0.0
5665,Sri Lanka,Samoa,0,WSM,LKA,18904,0.0
5666,Sri Lanka,Sri Lanka,0,LKA,LKA,18904,0.0
5667,Sri Lanka,Swaziland,0,SWZ,LKA,18904,0.0
5668,Sri Lanka,Syrian Arab Rep.,0,SYR,LKA,18904,0.0
5669,Sri Lanka,Trinidad and Tobago,0,TTO,LKA,18904,0.0
5670,Stateless,Germany,2616,DEU,SLS,8883,0.2944951030057413
5671,Stateless,Australia,2290,AUS,SLS,8883,0.25779578971068334
5672,Stateless,Sweden,1837,SWE,SLS,8883,0.2067995046718451
5673,Stateless,Denmark,722,DNK,SLS,8883,0.08127884723629404
5674,Stateless,United Kingdom,399,GBR,SLS,8883,0.04491725768321513
5675,Stateless,Greece,242,GRC,SLS,8883,0.027243048519644264
5676,Stateless,Canada,207,CAN,SLS,8883,0.02330293819655522
5677,Stateless,Jordan,169,JOR,SLS,8883,0.01902510413148711
5678,Stateless,Norway,144,NOR,SLS,8883,0.016210739614994935
5679,Stateless,Turkey,66,TUR,SLS,8883,0.007429922323539345
5680,Stateless,Bulgaria,38,BGR,SLS,8883,0.0042778340650681075
5681,Stateless,Netherlands,34,NLD,SLS,8883,0.0038275357424293593
5682,Stateless,Finland,25,FIN,SLS,8883,0.002814364516492176
5683,Stateless,Belgium,15,BEL,SLS,8883,0.0016886187098953055
5684,Stateless,Italy,13,ITA,SLS,8883,0.0014634695485759317
5685,Stateless,Georgia,12,GEO,SLS,8883,0.0013508949679162446
5686,Stateless,Switzerland,11,CHE,SLS,8883,0.0012383203872565576
5687,Stateless,Czech Rep.,9,CZE,SLS,8883,0.0010131712259371835
5688,Stateless,Argentina,8,ARG,SLS,8883,0.0009005966452774963
5689,Stateless,Poland,8,POL,SLS,8883,0.0009005966452774963
5690,Stateless,Ukraine,7,UKR,SLS,8883,0.0007880220646178094
5691,Stateless,Romania,6,ROU,SLS,8883,0.0006754474839581223
5692,Stateless,Russian Federation,5,RUS,SLS,8883,0.0005628729032984353
5693,Stateless,Albania,0,ALB,SLS,8883,0.0
5694,Stateless,Armenia,0,ARM,SLS,8883,0.0
5695,Stateless,Austria,0,AUT,SLS,8883,0.0
5696,Stateless,Azerbaijan,0,AZE,SLS,8883,0.0
5697,Stateless,Belarus,0,BLR,SLS,8883,0.0
5698,Stateless,Bosnia and Herzegovina,0,BIH,SLS,8883,0.0
5699,Stateless,Brazil,0,BRA,SLS,8883,0.0
5700,Stateless,Brunei Darussalam,0,BRN,SLS,8883,0.0
5701,Stateless,Burundi,0,BDI,SLS,8883,0.0
5702,Stateless,Cabo Verde,0,CPV,SLS,8883,0.0
5703,Stateless,Chile,0,CHL,SLS,8883,0.0
5704,Stateless,Colombia,0,COL,SLS,8883,0.0
5705,Stateless,Costa Rica,0,CRI,SLS,8883,0.0
5706,Stateless,Croatia,0,HRV,SLS,8883,0.0
5707,Stateless,Cyprus,0,CYP,SLS,8883,0.0
5708,Stateless,CÌ«te d'Ivoire,0,CIV,SLS,8883,0.0
5709,Stateless,Ecuador,0,ECU,SLS,8883,0.0
5710,Stateless,Egypt,0,EGY,SLS,8883,0.0
5711,Stateless,Estonia,0,EST,SLS,8883,0.0
5712,Stateless,France,0,FRA,SLS,8883,0.0
5713,Stateless,Haiti,0,HTI,SLS,8883,0.0
5714,Stateless,Hungary,0,HUN,SLS,8883,0.0
5715,Stateless,Iceland,0,ISL,SLS,8883,0.0
5716,Stateless,Iraq,0,IRQ,SLS,8883,0.0
5717,Stateless,Ireland,0,IRL,SLS,8883,0.0
5718,Stateless,Israel,0,ISR,SLS,8883,0.0
5719,Stateless,Japan,0,JPN,SLS,8883,0.0
5720,Stateless,Kazakhstan,0,KAZ,SLS,8883,0.0
5721,Stateless,Kenya,0,KEN,SLS,8883,0.0
5722,Stateless,Kuwait,0,KWT,SLS,8883,0.0
5723,Stateless,Kyrgyzstan,0,KGZ,SLS,8883,0.0
5724,Stateless,Latvia,0,LVA,SLS,8883,0.0
5725,Stateless,Liechtenstein,0,LIE,SLS,8883,0.0
5726,Stateless,Lithuania,0,LTU,SLS,8883,0.0
5727,Stateless,Luxembourg,0,LUX,SLS,8883,0.0
5728,Stateless,Malaysia,0,MYS,SLS,8883,0.0
5729,Stateless,Malta,0,MLT,SLS,8883,0.0
5730,Stateless,Mexico,0,MEX,SLS,8883,0.0
5731,Stateless,Mongolia,0,MNG,SLS,8883,0.0
5732,Stateless,Montenegro,0,MNE,SLS,8883,0.0
5733,Stateless,Myanmar,0,MMR,SLS,8883,0.0
5734,Stateless,Nauru,0,NRU,SLS,8883,0.0
5735,Stateless,New Zealand,0,NZL,SLS,8883,0.0
5736,Stateless,Panama,0,PAN,SLS,8883,0.0
5737,Stateless,Papua New Guinea,0,PNG,SLS,8883,0.0
5738,Stateless,Peru,0,PER,SLS,8883,0.0
5739,Stateless,Philippines,0,PHL,SLS,8883,0.0
5740,Stateless,Portugal,0,PRT,SLS,8883,0.0
5741,Stateless,Qatar,0,QAT,SLS,8883,0.0
5742,Stateless,Rep. of Korea,0,KOR,SLS,8883,0.0
5743,Stateless,Rep. of Moldova,0,MDA,SLS,8883,0.0
5744,Stateless,Saudi Arabia,0,SAU,SLS,8883,0.0
5745,Stateless,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,SLS,8883,0.0
5746,Stateless,Slovakia,0,SVK,SLS,8883,0.0
5747,Stateless,Slovenia,0,SVN,SLS,8883,0.0
5748,Stateless,Spain,0,ESP,SLS,8883,0.0
5749,Stateless,Syrian Arab Rep.,0,SYR,SLS,8883,0.0
5750,Stateless,Tajikistan,0,TJK,SLS,8883,0.0
5751,Stateless,Thailand,0,THA,SLS,8883,0.0
5752,Stateless,The former Yugoslav Republic of Macedonia,0,MKD,SLS,8883,0.0
5753,Stateless,Turkmenistan,0,TKM,SLS,8883,0.0
5754,Stateless,United Arab Emirates,0,ARE,SLS,8883,0.0
5755,Stateless,United States of America,0,USA,SLS,8883,0.0
5756,Stateless,Uzbekistan,0,UZB,SLS,8883,0.0
5757,Stateless,Venezuela (Bolivarian Republic of),0,VEN,SLS,8883,0.0
5758,Stateless,Viet Nam,0,VNM,SLS,8883,0.0
5759,Sudan,Egypt,18439,EGY,SDN,52157,0.3535287689092548
5760,Sudan,Kenya,7086,KEN,SDN,52157,0.13585904097244858
5761,Sudan,Israel,4437,ISR,SDN,52157,0.08507007688325632
5762,Sudan,France,3832,FRA,SDN,52157,0.07347048334835209
5763,Sudan,Libya,3660,LBY,SDN,52157,0.07017274766570163
5764,Sudan,Germany,2290,DEU,SDN,52157,0.04390589949575321
5765,Sudan,Angola,1670,AGO,SDN,52157,0.032018712732710855
5766,Sudan,Jordan,1469,JOR,SDN,52157,0.028164963475660026
5767,Sudan,United Kingdom,1415,GBR,SDN,52157,0.02712962785436279
5768,Sudan,United States of America,903,USA,SDN,52157,0.01731311233391491
5769,Sudan,Iraq,890,IRQ,SDN,52157,0.017063864869528537
5770,Sudan,Uganda,745,UGA,SDN,52157,0.014283796997526698
5771,Sudan,Lebanon,716,LBN,SDN,52157,0.01372778342312633
5772,Sudan,Canada,609,CAN,SDN,52157,0.01167628506240773
5773,Sudan,Italy,546,ITA,SDN,52157,0.010468393504227621
5774,Sudan,Ethiopia,497,ETH,SDN,52157,0.009528922292309757
5775,Sudan,Yemen,375,YEM,SDN,52157,0.007189830703453036
5776,Sudan,Australia,303,AUS,SDN,52157,0.005809383208390053
5777,Sudan,Ghana,303,GHA,SDN,52157,0.005809383208390053
5778,Sudan,Sweden,241,SWE,SDN,52157,0.004620664532085818
5779,Sudan,Malaysia,163,MYS,SDN,52157,0.003125179745767586
5780,Sudan,Indonesia,141,IDN,SDN,52157,0.0027033763444983417
5781,Sudan,Switzerland,123,CHE,SDN,52157,0.002358264470732596
5782,Sudan,Netherlands,116,NLD,SDN,52157,0.0022240542976014726
5783,Sudan,Turkey,114,TUR,SDN,52157,0.002185708533849723
5784,Sudan,Austria,109,AUT,SDN,52157,0.002089844124470349
5785,Sudan,Ukraine,106,UKR,SDN,52157,0.0020323254788427248
5786,Sudan,Brazil,104,BRA,SDN,52157,0.0019939797150909755
5787,Sudan,Syrian Arab Rep.,89,SYR,SDN,52157,0.001706386486952854
5788,Sudan,Belgium,75,BEL,SDN,52157,0.001437966140690607
5789,Sudan,Greece,72,GRC,SDN,52157,0.001380447495062983
5790,Sudan,Chad,62,TCD,SDN,52157,0.0011887186763042353
5791,Sudan,Spain,48,ESP,SDN,52157,0.0009202983300419886
5792,Sudan,India,43,IND,SDN,52157,0.0008244339206626148
5793,Sudan,Rep. of Korea,36,KOR,SDN,52157,0.0006902237475314915
5794,Sudan,Congo,35,COG,SDN,52157,0.0006710508656556167
5795,Sudan,Ireland,34,IRL,SDN,52157,0.000651877983779742
5796,Sudan,Cameroon,27,CMR,SDN,52157,0.0005176678106486186
5797,Sudan,Mauritania,26,MRT,SDN,52157,0.0004984949287727439
5798,Sudan,Luxembourg,25,LUX,SDN,52157,0.00047932204689686905
5799,Sudan,Malta,22,MLT,SDN,52157,0.0004218034012692448
5800,Sudan,Kuwait,19,KWT,SDN,52157,0.0003642847556416205
5801,Sudan,Mozambique,17,MOZ,SDN,52157,0.000325938991889871
5802,Sudan,Qatar,15,QAT,SDN,52157,0.00028759322813812145
5803,Sudan,Norway,14,NOR,SDN,52157,0.0002684203462622467
5804,Sudan,Central African Rep.,12,CAF,SDN,52157,0.00023007458251049715
5805,Sudan,Somalia,12,SOM,SDN,52157,0.00023007458251049715
5806,Sudan,United Arab Emirates,12,ARE,SDN,52157,0.00023007458251049715
5807,Sudan,Denmark,10,DNK,SDN,52157,0.00019172881875874763
5808,Sudan,Zimbabwe,9,ZWE,SDN,52157,0.00017255593688287287
5809,Sudan,Finland,8,FIN,SDN,52157,0.0001533830550069981
5810,Sudan,South Sudan,8,SSD,SDN,52157,0.0001533830550069981
5811,Sudan,Morocco,7,MAR,SDN,52157,0.00013421017313112335
5812,Sudan,Algeria,6,DZA,SDN,52157,0.00011503729125524857
5813,Sudan,Namibia,6,NAM,SDN,52157,0.00011503729125524857
5814,Sudan,Russian Federation,6,RUS,SDN,52157,0.00011503729125524857
5815,Sudan,Argentina,0,ARG,SDN,52157,0.0
5816,Sudan,Armenia,0,ARM,SDN,52157,0.0
5817,Sudan,Bangladesh,0,BGD,SDN,52157,0.0
5818,Sudan,Benin,0,BEN,SDN,52157,0.0
5819,Sudan,Botswana,0,BWA,SDN,52157,0.0
5820,Sudan,Bulgaria,0,BGR,SDN,52157,0.0
5821,Sudan,Cambodia,0,KHM,SDN,52157,0.0
5822,Sudan,Colombia,0,COL,SDN,52157,0.0
5823,Sudan,Costa Rica,0,CRI,SDN,52157,0.0
5824,Sudan,Croatia,0,HRV,SDN,52157,0.0
5825,Sudan,Cyprus,0,CYP,SDN,52157,0.0
5826,Sudan,Czech Rep.,0,CZE,SDN,52157,0.0
5827,Sudan,CÌ«te d'Ivoire,0,CIV,SDN,52157,0.0
5828,Sudan,Dem. Rep. of the Congo,0,COD,SDN,52157,0.0
5829,Sudan,Djibouti,0,DJI,SDN,52157,0.0
5830,Sudan,Ecuador,0,ECU,SDN,52157,0.0
5831,Sudan,Eritrea,0,ERI,SDN,52157,0.0
5832,Sudan,Estonia,0,EST,SDN,52157,0.0
5833,Sudan,Gambia,0,GMB,SDN,52157,0.0
5834,Sudan,Georgia,0,GEO,SDN,52157,0.0
5835,Sudan,Hungary,0,HUN,SDN,52157,0.0
5836,Sudan,Iceland,0,ISL,SDN,52157,0.0
5837,Sudan,Japan,0,JPN,SDN,52157,0.0
5838,Sudan,Latvia,0,LVA,SDN,52157,0.0
5839,Sudan,Liberia,0,LBR,SDN,52157,0.0
5840,Sudan,Malawi,0,MWI,SDN,52157,0.0
5841,Sudan,Nauru,0,NRU,SDN,52157,0.0
5842,Sudan,New Zealand,0,NZL,SDN,52157,0.0
5843,Sudan,Niger,0,NER,SDN,52157,0.0
5844,Sudan,Nigeria,0,NGA,SDN,52157,0.0
5845,Sudan,Oman,0,OMN,SDN,52157,0.0
5846,Sudan,Pakistan,0,PAK,SDN,52157,0.0
5847,Sudan,Panama,0,PAN,SDN,52157,0.0
5848,Sudan,Papua New Guinea,0,PNG,SDN,52157,0.0
5849,Sudan,Philippines,0,PHL,SDN,52157,0.0
5850,Sudan,Poland,0,POL,SDN,52157,0.0
5851,Sudan,Portugal,0,PRT,SDN,52157,0.0
5852,Sudan,Rep. of Moldova,0,MDA,SDN,52157,0.0
5853,Sudan,Romania,0,ROU,SDN,52157,0.0
5854,Sudan,Saudi Arabia,0,SAU,SDN,52157,0.0
5855,Sudan,Senegal,0,SEN,SDN,52157,0.0
5856,Sudan,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,SDN,52157,0.0
5857,Sudan,Sierra Leone,0,SLE,SDN,52157,0.0
5858,Sudan,Slovakia,0,SVK,SDN,52157,0.0
5859,Sudan,Slovenia,0,SVN,SDN,52157,0.0
5860,Sudan,South Africa,0,ZAF,SDN,52157,0.0
5861,Sudan,Sudan,0,SDN,SDN,52157,0.0
5862,Sudan,Swaziland,0,SWZ,SDN,52157,0.0
5863,Sudan,Thailand,0,THA,SDN,52157,0.0
5864,Sudan,Togo,0,TGO,SDN,52157,0.0
5865,Sudan,Trinidad and Tobago,0,TTO,SDN,52157,0.0
5866,Sudan,Tunisia,0,TUN,SDN,52157,0.0
5867,Sudan,Uruguay,0,URY,SDN,52157,0.0
5868,Sudan,Zambia,0,ZMB,SDN,52157,0.0
5869,Suriname,United States of America,17,USA,SUR,39,0.4358974358974359
5870,Suriname,Brazil,10,BRA,SUR,39,0.2564102564102564
5871,Suriname,Jordan,7,JOR,SUR,39,0.1794871794871795
5872,Suriname,Belgium,5,BEL,SUR,39,0.1282051282051282
5873,Suriname,Canada,0,CAN,SUR,39,0.0
5874,Suriname,Costa Rica,0,CRI,SUR,39,0.0
5875,Suriname,France,0,FRA,SUR,39,0.0
5876,Suriname,Lebanon,0,LBN,SUR,39,0.0
5877,Suriname,Spain,0,ESP,SUR,39,0.0
5878,Suriname,Suriname,0,SUR,SUR,39,0.0
5879,Swaziland,Canada,14,CAN,SWZ,40,0.35
5880,Swaziland,Ireland,11,IRL,SWZ,40,0.275
5881,Swaziland,United States of America,8,USA,SWZ,40,0.2
5882,Swaziland,United Kingdom,7,GBR,SWZ,40,0.175
5883,Swaziland,Cameroon,0,CMR,SWZ,40,0.0
5884,Swaziland,Ecuador,0,ECU,SWZ,40,0.0
5885,Swaziland,Germany,0,DEU,SWZ,40,0.0
5886,Swaziland,Greece,0,GRC,SWZ,40,0.0
5887,Swaziland,Italy,0,ITA,SWZ,40,0.0
5888,Swaziland,Lesotho,0,LSO,SWZ,40,0.0
5889,Swaziland,Morocco,0,MAR,SWZ,40,0.0
5890,Swaziland,Netherlands,0,NLD,SWZ,40,0.0
5891,Swaziland,Rep. of Korea,0,KOR,SWZ,40,0.0
5892,Swaziland,Sweden,0,SWE,SWZ,40,0.0
5893,Sweden,United States of America,8,USA,SWE,8,1.0
5894,Sweden,Australia,0,AUS,SWE,8,0.0
5895,Sweden,Brazil,0,BRA,SWE,8,0.0
5896,Sweden,Canada,0,CAN,SWE,8,0.0
5897,Sweden,Finland,0,FIN,SWE,8,0.0
5898,Sweden,Germany,0,DEU,SWE,8,0.0
5899,Sweden,Norway,0,NOR,SWE,8,0.0
5900,Sweden,Paraguay,0,PRY,SWE,8,0.0
5901,Sweden,United Kingdom,0,GBR,SWE,8,0.0
5902,Switzerland,United States of America,8,USA,CHE,8,1.0
5903,Switzerland,Argentina,0,ARG,CHE,8,0.0
5904,Switzerland,Brazil,0,BRA,CHE,8,0.0
5905,Switzerland,Canada,0,CAN,CHE,8,0.0
5906,Switzerland,Germany,0,DEU,CHE,8,0.0
5907,Switzerland,Netherlands,0,NLD,CHE,8,0.0
5908,Syrian Arab Rep.,Germany,70833,DEU,SYR,146709,0.48281291536306564
5909,Syrian Arab Rep.,Libya,21890,LBY,SYR,146709,0.14920693345329872
5910,Syrian Arab Rep.,Greece,9605,GRC,SYR,146709,0.06546973941612308
5911,Syrian Arab Rep.,Algeria,5821,DZA,SYR,146709,0.039677184085502595
5912,Syrian Arab Rep.,Brazil,4522,BRA,SYR,146709,0.030822921565820775
5913,Syrian Arab Rep.,Austria,3937,AUT,SYR,146709,0.026835436135479077
5914,Syrian Arab Rep.,Sweden,3531,SWE,SYR,146709,0.024068053084677833
5915,Syrian Arab Rep.,United States of America,3358,USA,SYR,146709,0.022888847991602426
5916,Syrian Arab Rep.,Switzerland,3192,CHE,SYR,146709,0.021757356399402898
5917,Syrian Arab Rep.,France,2394,FRA,SYR,146709,0.016318017299552175
5918,Syrian Arab Rep.,Spain,2255,ESP,SYR,146709,0.015370563496445343
5919,Syrian Arab Rep.,Malaysia,1937,MYS,SYR,146709,0.013203007313798063
5920,Syrian Arab Rep.,Italy,1696,ITA,SYR,146709,0.0115602996407855
5921,Syrian Arab Rep.,Belgium,1665,BEL,SYR,146709,0.011348996994049445
5922,Syrian Arab Rep.,Cyprus,1585,CYP,SYR,146709,0.010803699841182204
5923,Syrian Arab Rep.,United Arab Emirates,1185,ARE,SYR,146709,0.008077214076846001
5924,Syrian Arab Rep.,Canada,806,CAN,SYR,146709,0.005493868815137449
5925,Syrian Arab Rep.,Netherlands,668,NLD,SYR,146709,0.004553231226441459
5926,Syrian Arab Rep.,United Kingdom,574,GBR,SYR,146709,0.003912507071822452
5927,Syrian Arab Rep.,Ukraine,520,UKR,SYR,146709,0.0035444314936370637
5928,Syrian Arab Rep.,Yemen,496,YEM,SYR,146709,0.0033808423477768917
5929,Syrian Arab Rep.,Sudan,439,SDN,SYR,146709,0.0029923181263589826
5930,Syrian Arab Rep.,Bulgaria,407,BGR,SYR,146709,0.0027741992652120864
5931,Syrian Arab Rep.,Russian Federation,303,RUS,SYR,146709,0.0020653129664846737
5932,Syrian Arab Rep.,Denmark,285,DNK,SYR,146709,0.0019426211070895445
5933,Syrian Arab Rep.,Malta,251,MLT,SYR,146709,0.0017108698171209673
5934,Syrian Arab Rep.,Luxembourg,225,LUX,SYR,146709,0.0015336482424391142
5935,Syrian Arab Rep.,Romania,167,ROU,SYR,146709,0.0011383078066103647
5936,Syrian Arab Rep.,Turkey,163,TUR,SYR,146709,0.0011110429489670027
5937,Syrian Arab Rep.,Ghana,150,GHA,SYR,146709,0.001022432161626076
5938,Syrian Arab Rep.,Ireland,138,IRL,SYR,146709,0.00094063758869599
5939,Syrian Arab Rep.,Finland,133,FIN,SYR,146709,0.0009065565166417875
5940,Syrian Arab Rep.,Australia,130,AUS,SYR,146709,0.0008861078734092659
5941,Syrian Arab Rep.,Ecuador,115,ECU,SYR,146709,0.0007838646572466584
5942,Syrian Arab Rep.,Mauritania,112,MRT,SYR,146709,0.0007634160140141368
5943,Syrian Arab Rep.,Hungary,108,HUN,SYR,146709,0.0007361511563707748
5944,Syrian Arab Rep.,Argentina,84,ARG,SYR,146709,0.0005725620105106026
5945,Syrian Arab Rep.,Croatia,77,HRV,SYR,146709,0.000524848509634719
5946,Syrian Arab Rep.,Rep. of Korea,68,KOR,SYR,146709,0.00046350257993715453
5947,Syrian Arab Rep.,Ethiopia,67,ETH,SYR,146709,0.000456686365526314
5948,Syrian Arab Rep.,Nigeria,60,NGA,SYR,146709,0.0004089728646504304
5949,Syrian Arab Rep.,Lithuania,52,LTU,SYR,146709,0.0003544431493637064
5950,Syrian Arab Rep.,Montenegro,47,MNE,SYR,146709,0.00032036207730950383
5951,Syrian Arab Rep.,Chile,42,CHL,SYR,146709,0.0002862810052553013
5952,Syrian Arab Rep.,Philippines,40,PHL,SYR,146709,0.0002726485764336203
5953,Syrian Arab Rep.,Czech Rep.,38,CZE,SYR,146709,0.00025901614761193926
5954,Syrian Arab Rep.,Saudi Arabia,34,SAU,SYR,146709,0.00023175128996857726
5955,Syrian Arab Rep.,China,32,CHN,SYR,146709,0.00021811886114689622
5956,Syrian Arab Rep.,Trinidad and Tobago,32,TTO,SYR,146709,0.00021811886114689622
5957,Syrian Arab Rep.,Kuwait,31,KWT,SYR,146709,0.00021130264673605573
5958,Syrian Arab Rep.,Chad,29,TCD,SYR,146709,0.00019767021791437472
5959,Syrian Arab Rep.,Indonesia,27,IDN,SYR,146709,0.0001840377890926937
5960,Syrian Arab Rep.,Paraguay,26,PRY,SYR,146709,0.0001772215746818532
5961,Syrian Arab Rep.,Kazakhstan,23,KAZ,SYR,146709,0.00015677293144933168
5962,Syrian Arab Rep.,Albania,22,ALB,SYR,146709,0.00014995671703849116
5963,Syrian Arab Rep.,Senegal,21,SEN,SYR,146709,0.00014314050262765064
5964,Syrian Arab Rep.,Dem. Rep. of the Congo,20,COD,SYR,146709,0.00013632428821681015
5965,Syrian Arab Rep.,Poland,18,POL,SYR,146709,0.00012269185939512914
5966,Syrian Arab Rep.,India,17,IND,SYR,146709,0.00011587564498428863
5967,Syrian Arab Rep.,Norway,17,NOR,SYR,146709,0.00011587564498428863
5968,Syrian Arab Rep.,Rep. of Moldova,16,MDA,SYR,146709,0.00010905943057344811
5969,Syrian Arab Rep.,Bosnia and Herzegovina,13,BIH,SYR,146709,8.86107873409266e-05
5970,Syrian Arab Rep.,Armenia,12,ARM,SYR,146709,8.179457293008609e-05
5971,Syrian Arab Rep.,Congo,12,COG,SYR,146709,8.179457293008609e-05
5972,Syrian Arab Rep.,Kyrgyzstan,12,KGZ,SYR,146709,8.179457293008609e-05
5973,Syrian Arab Rep.,Uganda,12,UGA,SYR,146709,8.179457293008609e-05
5974,Syrian Arab Rep.,Panama,11,PAN,SYR,146709,7.497835851924558e-05
5975,Syrian Arab Rep.,Cameroon,9,CMR,SYR,146709,6.134592969756457e-05
5976,Syrian Arab Rep.,Costa Rica,9,CRI,SYR,146709,6.134592969756457e-05
5977,Syrian Arab Rep.,CÌ«te d'Ivoire,9,CIV,SYR,146709,6.134592969756457e-05
5978,Syrian Arab Rep.,Georgia,9,GEO,SYR,146709,6.134592969756457e-05
5979,Syrian Arab Rep.,Slovenia,9,SVN,SYR,146709,6.134592969756457e-05
5980,Syrian Arab Rep.,Thailand,9,THA,SYR,146709,6.134592969756457e-05
5981,Syrian Arab Rep.,Togo,9,TGO,SYR,146709,6.134592969756457e-05
5982,Syrian Arab Rep.,Lebanon,8,LBN,SYR,146709,5.4529715286724056e-05
5983,Syrian Arab Rep.,Kenya,7,KEN,SYR,146709,4.771350087588355e-05
5984,Syrian Arab Rep.,Dominican Rep.,6,DOM,SYR,146709,4.0897286465043044e-05
5985,Syrian Arab Rep.,Liberia,6,LBR,SYR,146709,4.0897286465043044e-05
5986,Syrian Arab Rep.,Oman,6,OMN,SYR,146709,4.0897286465043044e-05
5987,Syrian Arab Rep.,Iceland,5,ISL,SYR,146709,3.408107205420254e-05
5988,Syrian Arab Rep.,Anguilla,0,AIA,SYR,146709,0.0
5989,Syrian Arab Rep.,Antigua and Barbuda,0,ATG,SYR,146709,0.0
5990,Syrian Arab Rep.,Azerbaijan,0,AZE,SYR,146709,0.0
5991,Syrian Arab Rep.,Bangladesh,0,BGD,SYR,146709,0.0
5992,Syrian Arab Rep.,Belarus,0,BLR,SYR,146709,0.0
5993,Syrian Arab Rep.,Benin,0,BEN,SYR,146709,0.0
5994,Syrian Arab Rep.,Bolivia (Plurinational State of),0,BOL,SYR,146709,0.0
5995,Syrian Arab Rep.,Burkina Faso,0,BFA,SYR,146709,0.0
5996,Syrian Arab Rep.,Cambodia,0,KHM,SYR,146709,0.0
