,Year,Destination,Origin,Type,Value,dcode,ocode
77292,2017,Philippines,United Arab Emirates,Refugees (incl. refugee-like situations),0,PHL,ARE
77293,2017,Philippines,Armenia,Refugees (incl. refugee-like situations),0,PHL,ARM
77294,2017,Philippines,Burundi,Refugees (incl. refugee-like situations),10,PHL,BDI
77295,2017,Philippines,Bangladesh,Refugees (incl. refugee-like situations),0,PHL,BGD
77296,2017,Philippines,Canada,Refugees (incl. refugee-like situations),0,PHL,CAN
77297,2017,Philippines,China,Refugees (incl. refugee-like situations),0,PHL,CHN
77298,2017,Philippines,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),18,PHL,CIV
77299,2017,Philippines,Cameroon,Refugees (incl. refugee-like situations),0,PHL,CMR
77300,2017,Philippines,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),5,PHL,COD
77301,2017,Philippines,Congo,Refugees (incl. refugee-like situations),0,PHL,COG
77302,2017,Philippines,Egypt,Refugees (incl. refugee-like situations),0,PHL,EGY
77303,2017,Philippines,Eritrea,Refugees (incl. refugee-like situations),16,PHL,ERI
77304,2017,Philippines,Ethiopia,Refugees (incl. refugee-like situations),0,PHL,ETH
77305,2017,Philippines,Ghana,Refugees (incl. refugee-like situations),0,PHL,GHA
77306,2017,Philippines,Guinea,Refugees (incl. refugee-like situations),0,PHL,GIN
77307,2017,Philippines,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),66,PHL,IRN
77308,2017,Philippines,Iraq,Refugees (incl. refugee-like situations),46,PHL,IRQ
77309,2017,Philippines,Jordan,Refugees (incl. refugee-like situations),0,PHL,JOR
77310,2017,Philippines,Cambodia,Refugees (incl. refugee-like situations),0,PHL,KHM
77311,2017,Philippines,Kuwait,Refugees (incl. refugee-like situations),0,PHL,KWT
77312,2017,Philippines,Lebanon,Refugees (incl. refugee-like situations),0,PHL,LBN
77313,2017,Philippines,Liberia,Refugees (incl. refugee-like situations),5,PHL,LBR
77314,2017,Philippines,Sri Lanka,Refugees (incl. refugee-like situations),20,PHL,LKA
77315,2017,Philippines,Myanmar,Refugees (incl. refugee-like situations),10,PHL,MMR
77316,2017,Philippines,Nigeria,Refugees (incl. refugee-like situations),0,PHL,NGA
77317,2017,Philippines,Oman,Refugees (incl. refugee-like situations),0,PHL,OMN
77318,2017,Philippines,Pakistan,Refugees (incl. refugee-like situations),77,PHL,PAK
77319,2017,Philippines,Philippines,Refugees (incl. refugee-like situations),0,PHL,PHL
77320,2017,Philippines,Palestinian,Refugees (incl. refugee-like situations),48,PHL,PSE
77321,2017,Philippines,Russian Federation,Refugees (incl. refugee-like situations),0,PHL,RUS
77322,2017,Philippines,Rwanda,Refugees (incl. refugee-like situations),19,PHL,RWA
77323,2017,Philippines,Saudi Arabia,Refugees (incl. refugee-like situations),0,PHL,SAU
77324,2017,Philippines,Sudan,Refugees (incl. refugee-like situations),5,PHL,SDN
77325,2017,Philippines,Somalia,Refugees (incl. refugee-like situations),25,PHL,SOM
77326,2017,Philippines,Syrian Arab Rep.,Refugees (incl. refugee-like situations),74,PHL,SYR
77327,2017,Philippines,Thailand,Refugees (incl. refugee-like situations),0,PHL,THA
77328,2017,Philippines,Tibetan,Refugees (incl. refugee-like situations),0,PHL,TAR
77329,2017,Philippines,Tajikistan,Refugees (incl. refugee-like situations),0,PHL,TJK
77330,2017,Philippines,Turkey,Refugees (incl. refugee-like situations),10,PHL,TUR
77331,2017,Philippines,United Rep. of Tanzania,Refugees (incl. refugee-like situations),0,PHL,TZA
77332,2017,Philippines,United States of America,Refugees (incl. refugee-like situations),0,PHL,USA
77333,2017,Philippines,Uzbekistan,Refugees (incl. refugee-like situations),0,PHL,UZB
77334,2017,Philippines,Viet Nam,Refugees (incl. refugee-like situations),15,PHL,VNM
77335,2017,Philippines,Stateless,Refugees (incl. refugee-like situations),0,PHL,SLS
77336,2017,Philippines,Various/Unknown,Refugees (incl. refugee-like situations),0,PHL,UNK
77337,2017,Philippines,Yemen,Refugees (incl. refugee-like situations),0,PHL,YEM
77338,2017,Philippines,South Africa,Refugees (incl. refugee-like situations),0,PHL,ZAF
77339,2017,Philippines,Zimbabwe,Refugees (incl. refugee-like situations),0,PHL,ZWE
78262,2017,Portugal,Afghanistan,Refugees (incl. refugee-like situations),18,PRT,AFG
78263,2017,Portugal,Angola,Refugees (incl. refugee-like situations),0,PRT,AGO
78264,2017,Portugal,Albania,Refugees (incl. refugee-like situations),0,PRT,ALB
78265,2017,Portugal,Armenia,Refugees (incl. refugee-like situations),0,PRT,ARM
78266,2017,Portugal,Bangladesh,Refugees (incl. refugee-like situations),0,PRT,BGD
78267,2017,Portugal,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),11,PRT,BIH
78268,2017,Portugal,Belarus,Refugees (incl. refugee-like situations),17,PRT,BLR
78269,2017,Portugal,Central African Rep.,Refugees (incl. refugee-like situations),8,PRT,CAF
78270,2017,Portugal,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),33,PRT,CIV
78271,2017,Portugal,Cameroon,Refugees (incl. refugee-like situations),13,PRT,CMR
78272,2017,Portugal,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),63,PRT,COD
78273,2017,Portugal,Congo,Refugees (incl. refugee-like situations),7,PRT,COG
78274,2017,Portugal,Colombia,Refugees (incl. refugee-like situations),71,PRT,COL
78275,2017,Portugal,Cuba,Refugees (incl. refugee-like situations),6,PRT,CUB
78276,2017,Portugal,Egypt,Refugees (incl. refugee-like situations),0,PRT,EGY
78277,2017,Portugal,Eritrea,Refugees (incl. refugee-like situations),140,PRT,ERI
78278,2017,Portugal,Ethiopia,Refugees (incl. refugee-like situations),0,PRT,ETH
78279,2017,Portugal,Georgia,Refugees (incl. refugee-like situations),0,PRT,GEO
78280,2017,Portugal,Ghana,Refugees (incl. refugee-like situations),0,PRT,GHA
78281,2017,Portugal,Guinea,Refugees (incl. refugee-like situations),103,PRT,GIN
78282,2017,Portugal,Gambia,Refugees (incl. refugee-like situations),5,PRT,GMB
78283,2017,Portugal,Guinea-Bissau,Refugees (incl. refugee-like situations),13,PRT,GNB
78284,2017,Portugal,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),38,PRT,IRN
78285,2017,Portugal,Iraq,Refugees (incl. refugee-like situations),57,PRT,IRQ
78286,2017,Portugal,Jordan,Refugees (incl. refugee-like situations),0,PRT,JOR
78287,2017,Portugal,Kenya,Refugees (incl. refugee-like situations),6,PRT,KEN
78288,2017,Portugal,Liberia,Refugees (incl. refugee-like situations),0,PRT,LBR
78289,2017,Portugal,Libya,Refugees (incl. refugee-like situations),14,PRT,LBY
78290,2017,Portugal,Sri Lanka,Refugees (incl. refugee-like situations),48,PRT,LKA
78291,2017,Portugal,Morocco,Refugees (incl. refugee-like situations),9,PRT,MAR
78292,2017,Portugal,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),0,PRT,MKD
78293,2017,Portugal,Mali,Refugees (incl. refugee-like situations),13,PRT,MLI
78294,2017,Portugal,Mauritania,Refugees (incl. refugee-like situations),0,PRT,MRT
78295,2017,Portugal,Malawi,Refugees (incl. refugee-like situations),0,PRT,MWI
78296,2017,Portugal,Malaysia,Refugees (incl. refugee-like situations),0,PRT,MYS
78297,2017,Portugal,Nigeria,Refugees (incl. refugee-like situations),27,PRT,NGA
78298,2017,Portugal,Nepal,Refugees (incl. refugee-like situations),0,PRT,NPL
78299,2017,Portugal,Pakistan,Refugees (incl. refugee-like situations),60,PRT,PAK
78300,2017,Portugal,Peru,Refugees (incl. refugee-like situations),0,PRT,PER
78301,2017,Portugal,Palestinian,Refugees (incl. refugee-like situations),0,PRT,PSE
78302,2017,Portugal,Russian Federation,Refugees (incl. refugee-like situations),18,PRT,RUS
78303,2017,Portugal,Rwanda,Refugees (incl. refugee-like situations),0,PRT,RWA
78304,2017,Portugal,Saudi Arabia,Refugees (incl. refugee-like situations),0,PRT,SAU
78305,2017,Portugal,Sudan,Refugees (incl. refugee-like situations),0,PRT,SDN
78306,2017,Portugal,Senegal,Refugees (incl. refugee-like situations),7,PRT,SEN
78307,2017,Portugal,Sierra Leone,Refugees (incl. refugee-like situations),27,PRT,SLE
78308,2017,Portugal,Somalia,Refugees (incl. refugee-like situations),51,PRT,SOM
78309,2017,Portugal,Syrian Arab Rep.,Refugees (incl. refugee-like situations),307,PRT,SYR
78310,2017,Portugal,Togo,Refugees (incl. refugee-like situations),6,PRT,TGO
78311,2017,Portugal,Tunisia,Refugees (incl. refugee-like situations),0,PRT,TUN
78312,2017,Portugal,Turkey,Refugees (incl. refugee-like situations),0,PRT,TUR
78313,2017,Portugal,Uganda,Refugees (incl. refugee-like situations),0,PRT,UGA
78314,2017,Portugal,Ukraine,Refugees (incl. refugee-like situations),373,PRT,UKR
78315,2017,Portugal,Uzbekistan,Refugees (incl. refugee-like situations),0,PRT,UZB
78316,2017,Portugal,Stateless,Refugees (incl. refugee-like situations),0,PRT,SLS
78317,2017,Portugal,Yemen,Refugees (incl. refugee-like situations),0,PRT,YEM
78318,2017,Portugal,South Africa,Refugees (incl. refugee-like situations),0,PRT,ZAF
78319,2017,Portugal,Zimbabwe,Refugees (incl. refugee-like situations),0,PRT,ZWE
78952,2017,Thailand,Afghanistan,Refugees (incl. refugee-like situations),88,THA,AFG
78953,2017,Thailand,United Arab Emirates,Refugees (incl. refugee-like situations),0,THA,ARE
78954,2017,Thailand,Burundi,Refugees (incl. refugee-like situations),0,THA,BDI
78955,2017,Thailand,Bangladesh,Refugees (incl. refugee-like situations),0,THA,BGD
78956,2017,Thailand,Bahrain,Refugees (incl. refugee-like situations),0,THA,BHR
78957,2017,Thailand,China,Refugees (incl. refugee-like situations),179,THA,CHN
78958,2017,Thailand,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),16,THA,CIV
78959,2017,Thailand,Cameroon,Refugees (incl. refugee-like situations),0,THA,CMR
78960,2017,Thailand,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),33,THA,COD
78961,2017,Thailand,Congo,Refugees (incl. refugee-like situations),0,THA,COG
78962,2017,Thailand,Egypt,Refugees (incl. refugee-like situations),16,THA,EGY
78963,2017,Thailand,Eritrea,Refugees (incl. refugee-like situations),8,THA,ERI
78964,2017,Thailand,Ethiopia,Refugees (incl. refugee-like situations),13,THA,ETH
78965,2017,Thailand,Guinea,Refugees (incl. refugee-like situations),0,THA,GIN
78966,2017,Thailand,Gambia,Refugees (incl. refugee-like situations),0,THA,GMB
78967,2017,Thailand,India,Refugees (incl. refugee-like situations),0,THA,IND
78968,2017,Thailand,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),57,THA,IRN
78969,2017,Thailand,Iraq,Refugees (incl. refugee-like situations),305,THA,IRQ
78970,2017,Thailand,Jordan,Refugees (incl. refugee-like situations),0,THA,JOR
78971,2017,Thailand,Cambodia,Refugees (incl. refugee-like situations),166,THA,KHM
78972,2017,Thailand,Kuwait,Refugees (incl. refugee-like situations),0,THA,KWT
78973,2017,Thailand,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),0,THA,LAO
78974,2017,Thailand,Lebanon,Refugees (incl. refugee-like situations),0,THA,LBN
78975,2017,Thailand,Liberia,Refugees (incl. refugee-like situations),0,THA,LBR
78976,2017,Thailand,Libya,Refugees (incl. refugee-like situations),0,THA,LBY
78977,2017,Thailand,Sri Lanka,Refugees (incl. refugee-like situations),156,THA,LKA
78978,2017,Thailand,Mali,Refugees (incl. refugee-like situations),0,THA,MLI
78979,2017,Thailand,Myanmar,Refugees (incl. refugee-like situations),99982,THA,MMR
78980,2017,Thailand,Malaysia,Refugees (incl. refugee-like situations),0,THA,MYS
78981,2017,Thailand,Nigeria,Refugees (incl. refugee-like situations),0,THA,NGA
78982,2017,Thailand,Nepal,Refugees (incl. refugee-like situations),11,THA,NPL
78983,2017,Thailand,Pakistan,Refugees (incl. refugee-like situations),2075,THA,PAK
78984,2017,Thailand,Palestinian,Refugees (incl. refugee-like situations),413,THA,PSE
78985,2017,Thailand,Russian Federation,Refugees (incl. refugee-like situations),0,THA,RUS
78986,2017,Thailand,Saudi Arabia,Refugees (incl. refugee-like situations),0,THA,SAU
78987,2017,Thailand,Sudan,Refugees (incl. refugee-like situations),14,THA,SDN
78988,2017,Thailand,Senegal,Refugees (incl. refugee-like situations),0,THA,SEN
78989,2017,Thailand,Singapore,Refugees (incl. refugee-like situations),0,THA,SGP
78990,2017,Thailand,Somalia,Refugees (incl. refugee-like situations),223,THA,SOM
78991,2017,Thailand,Syrian Arab Rep.,Refugees (incl. refugee-like situations),327,THA,SYR
78992,2017,Thailand,Togo,Refugees (incl. refugee-like situations),5,THA,TGO
78993,2017,Thailand,Turkey,Refugees (incl. refugee-like situations),0,THA,TUR
78994,2017,Thailand,United Rep. of Tanzania,Refugees (incl. refugee-like situations),0,THA,TZA
78995,2017,Thailand,Ukraine,Refugees (incl. refugee-like situations),0,THA,UKR
78996,2017,Thailand,Uzbekistan,Refugees (incl. refugee-like situations),0,THA,UZB
78997,2017,Thailand,Viet Nam,Refugees (incl. refugee-like situations),450,THA,VNM
78998,2017,Thailand,Stateless,Refugees (incl. refugee-like situations),0,THA,SLS
78999,2017,Thailand,Yemen,Refugees (incl. refugee-like situations),40,THA,YEM
79000,2017,Thailand,Zimbabwe,Refugees (incl. refugee-like situations),8,THA,ZWE
79504,2017,Angola,Afghanistan,Refugees (incl. refugee-like situations),0,AGO,AFG
79505,2017,Angola,Burundi,Refugees (incl. refugee-like situations),9,AGO,BDI
79506,2017,Angola,Central African Rep.,Refugees (incl. refugee-like situations),9,AGO,CAF
79507,2017,Angola,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),510,AGO,CIV
79508,2017,Angola,Cameroon,Refugees (incl. refugee-like situations),0,AGO,CMR
79509,2017,Angola,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),38516,AGO,COD
79510,2017,Angola,Congo,Refugees (incl. refugee-like situations),0,AGO,COG
79511,2017,Angola,Djibouti,Refugees (incl. refugee-like situations),0,AGO,DJI
79512,2017,Angola,Algeria,Refugees (incl. refugee-like situations),0,AGO,DZA
79513,2017,Angola,Eritrea,Refugees (incl. refugee-like situations),34,AGO,ERI
79514,2017,Angola,Western Sahara,Refugees (incl. refugee-like situations),18,AGO,ESH
79515,2017,Angola,Ethiopia,Refugees (incl. refugee-like situations),0,AGO,ETH
79516,2017,Angola,Guinea,Refugees (incl. refugee-like situations),107,AGO,GIN
79517,2017,Angola,Gambia,Refugees (incl. refugee-like situations),0,AGO,GMB
79518,2017,Angola,Guinea-Bissau,Refugees (incl. refugee-like situations),0,AGO,GNB
79519,2017,Angola,Haiti,Refugees (incl. refugee-like situations),0,AGO,HTI
79520,2017,Angola,Iraq,Refugees (incl. refugee-like situations),0,AGO,IRQ
79521,2017,Angola,Liberia,Refugees (incl. refugee-like situations),155,AGO,LBR
79522,2017,Angola,Libya,Refugees (incl. refugee-like situations),0,AGO,LBY
79523,2017,Angola,Mali,Refugees (incl. refugee-like situations),0,AGO,MLI
79524,2017,Angola,Mauritania,Refugees (incl. refugee-like situations),306,AGO,MRT
79525,2017,Angola,Mauritius,Refugees (incl. refugee-like situations),0,AGO,MUS
79526,2017,Angola,Nigeria,Refugees (incl. refugee-like situations),0,AGO,NGA
79527,2017,Angola,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),0,AGO,PRK
79528,2017,Angola,Rwanda,Refugees (incl. refugee-like situations),273,AGO,RWA
79529,2017,Angola,Sudan,Refugees (incl. refugee-like situations),313,AGO,SDN
79530,2017,Angola,Senegal,Refugees (incl. refugee-like situations),0,AGO,SEN
79531,2017,Angola,Sierra Leone,Refugees (incl. refugee-like situations),374,AGO,SLE
79532,2017,Angola,Somalia,Refugees (incl. refugee-like situations),288,AGO,SOM
79533,2017,Angola,Chad,Refugees (incl. refugee-like situations),184,AGO,TCD
79534,2017,Angola,Togo,Refugees (incl. refugee-like situations),0,AGO,TGO
79535,2017,Angola,United Rep. of Tanzania,Refugees (incl. refugee-like situations),0,AGO,TZA
79536,2017,Angola,Uganda,Refugees (incl. refugee-like situations),6,AGO,UGA
79537,2017,Angola,South Africa,Refugees (incl. refugee-like situations),0,AGO,ZAF
79538,2017,Angola,Zambia,Refugees (incl. refugee-like situations),7,AGO,ZMB
79539,2017,Angola,Zimbabwe,Refugees (incl. refugee-like situations),0,AGO,ZWE
80146,2017,Nigeria,Afghanistan,Refugees (incl. refugee-like situations),5,NGA,AFG
80147,2017,Nigeria,Benin,Refugees (incl. refugee-like situations),0,NGA,BEN
80148,2017,Nigeria,Central African Rep.,Refugees (incl. refugee-like situations),403,NGA,CAF
80149,2017,Nigeria,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),122,NGA,CIV
80150,2017,Nigeria,Cameroon,Refugees (incl. refugee-like situations),95,NGA,CMR
80151,2017,Nigeria,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),599,NGA,COD
80152,2017,Nigeria,Congo,Refugees (incl. refugee-like situations),0,NGA,COG
80153,2017,Nigeria,Eritrea,Refugees (incl. refugee-like situations),25,NGA,ERI
80154,2017,Nigeria,Ethiopia,Refugees (incl. refugee-like situations),6,NGA,ETH
80155,2017,Nigeria,Georgia,Refugees (incl. refugee-like situations),0,NGA,GEO
80156,2017,Nigeria,Ghana,Refugees (incl. refugee-like situations),0,NGA,GHA
80157,2017,Nigeria,Guinea,Refugees (incl. refugee-like situations),17,NGA,GIN
80158,2017,Nigeria,Gambia,Refugees (incl. refugee-like situations),0,NGA,GMB
80159,2017,Nigeria,Guinea-Bissau,Refugees (incl. refugee-like situations),5,NGA,GNB
80160,2017,Nigeria,Equatorial Guinea,Refugees (incl. refugee-like situations),0,NGA,GNQ
80161,2017,Nigeria,Iraq,Refugees (incl. refugee-like situations),0,NGA,IRQ
80162,2017,Nigeria,Kyrgyzstan,Refugees (incl. refugee-like situations),0,NGA,KGZ
80163,2017,Nigeria,Lebanon,Refugees (incl. refugee-like situations),0,NGA,LBN
80164,2017,Nigeria,Liberia,Refugees (incl. refugee-like situations),9,NGA,LBR
80165,2017,Nigeria,Libya,Refugees (incl. refugee-like situations),0,NGA,LBY
80166,2017,Nigeria,Sri Lanka,Refugees (incl. refugee-like situations),0,NGA,LKA
80167,2017,Nigeria,Morocco,Refugees (incl. refugee-like situations),0,NGA,MAR
80168,2017,Nigeria,Mali,Refugees (incl. refugee-like situations),137,NGA,MLI
80169,2017,Nigeria,Nigeria,Refugees (incl. refugee-like situations),0,NGA,NGA
80170,2017,Nigeria,Pakistan,Refugees (incl. refugee-like situations),0,NGA,PAK
80171,2017,Nigeria,Palestinian,Refugees (incl. refugee-like situations),8,NGA,PSE
80172,2017,Nigeria,Rwanda,Refugees (incl. refugee-like situations),0,NGA,RWA
80173,2017,Nigeria,Sudan,Refugees (incl. refugee-like situations),48,NGA,SDN
80174,2017,Nigeria,Senegal,Refugees (incl. refugee-like situations),0,NGA,SEN
80175,2017,Nigeria,Sierra Leone,Refugees (incl. refugee-like situations),21,NGA,SLE
80176,2017,Nigeria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),154,NGA,SYR
80177,2017,Nigeria,Chad,Refugees (incl. refugee-like situations),87,NGA,TCD
80178,2017,Nigeria,Togo,Refugees (incl. refugee-like situations),20,NGA,TGO
80179,2017,Nigeria,Turkey,Refugees (incl. refugee-like situations),139,NGA,TUR
80180,2017,Nigeria,Yemen,Refugees (incl. refugee-like situations),0,NGA,YEM
80381,2017,Djibouti,Burundi,Refugees (incl. refugee-like situations),0,DJI,BDI
80382,2017,Djibouti,Cameroon,Refugees (incl. refugee-like situations),0,DJI,CMR
80383,2017,Djibouti,Eritrea,Refugees (incl. refugee-like situations),406,DJI,ERI
80384,2017,Djibouti,Ethiopia,Refugees (incl. refugee-like situations),527,DJI,ETH
80385,2017,Djibouti,Iraq,Refugees (incl. refugee-like situations),14,DJI,IRQ
80386,2017,Djibouti,Kenya,Refugees (incl. refugee-like situations),10,DJI,KEN
80387,2017,Djibouti,Madagascar,Refugees (incl. refugee-like situations),0,DJI,MDG
80388,2017,Djibouti,Pakistan,Refugees (incl. refugee-like situations),0,DJI,PAK
80389,2017,Djibouti,Philippines,Refugees (incl. refugee-like situations),0,DJI,PHL
